,Date,Province_State,Doses_admin,People_at_least_one_dose,People_fully_vaccinated,Total_additional_doses
29819,2022-05-22,Connecticut,7729335,3423831,2837581,1474764
29820,2022-05-22,Delaware,1844701,813274,677200,312493
29821,2022-05-22,District of Columbia,1602948,718444,551536,224011
29822,2022-05-22,Florida,37980891,17100981,14443351,5874268
29823,2022-05-22,Georgia,15086488,6966393,5837601,2227445
29824,2022-05-22,Guam,355866,154344,139982,62587
29825,2022-05-22,Hawaii,2962968,1241521,1111618,574876
29826,2022-05-22,Idaho,2526902,1105105,991399,424854
29827,2022-05-22,Illinois,22877748,9658870,8730664,4560154
29828,2022-05-22,Indiana,9632626,4148504,3702578,1716347
29829,2022-05-22,Iowa,5182603,2148761,1960712,1045624
29830,2022-05-22,Kansas,4666370,2177887,1799214,774424
29831,2022-05-22,Kentucky,6590739,2963699,2571888,1146406
29832,2022-05-22,Louisiana,6302056,2843608,2493617,992528
29833,2022-05-22,Maine,2904909,1223106,1074747,606243
29834,2022-05-22,Maryland,12252046,5248251,4592617,2354863
29835,2022-05-22,Massachusetts,15096462,6809651,5473721,2827422
29836,2022-05-22,Michigan,16094768,6707545,6028906,3291483
29837,2022-05-22,Minnesota,10502742,4246568,3913459,2269850
29838,2022-05-22,Mississippi,3907155,1779161,1547604,582004
29839,2022-05-22,Missouri,9047030,4074686,3454626,1477830
29840,2022-05-22,Montana,1611153,699624,609079,293115
29841,2022-05-22,Nebraska,3231483,1362175,1232541,625974
29842,2022-05-22,Nevada,4952429,2327209,1880846,733072
29843,2022-05-22,New Hampshire,2595356,1206274,963921,445077
29844,2022-05-22,New Jersey,17449441,8061011,6747655,3236497
29845,2022-05-22,New Mexico,4001042,1848906,1498239,750020
29846,2022-05-22,New York,39711736,17602835,15032550,6897986
29847,2022-05-22,North Carolina,16933953,8890870,6471977,1731067
29848,2022-05-22,North Dakota,1114752,501222,424879,183445
29849,2022-05-22,Northern Mariana Islands,109387,45546,43344,21097
29850,2022-05-22,Ohio,18147077,7455872,6886526,3607047
29851,2022-05-22,Oklahoma,5971910,2823622,2277043,859365
29852,2022-05-22,Oregon,7915281,3295550,2947162,1588893
29853,2022-05-22,Pennsylvania,23333922,10921850,8818351,3789846
29854,2022-05-22,Puerto Rico,7255641,3041028,2660700,1564684
29855,2022-05-22,Rhode Island,2251441,1050727,879464,474851
29856,2022-05-22,South Carolina,7622207,3496740,2949186,1189880
29857,2022-05-22,South Dakota,1436171,680927,547655,230523
29858,2022-05-22,Tennessee,10073080,4259028,3735918,1657211
29859,2022-05-22,Texas,47326146,21340745,17914760,6902447
29860,2022-05-22,Utah,5266120,2318914,2067793,928852
29861,2022-05-22,Vermont,1430866,585940,508471,309404
29862,2022-05-22,Virgin Islands,147280,70162,57070,17962
29863,2022-05-22,Virginia,16713205,7344661,6276745,2989045
29864,2022-05-22,Washington,14688106,6172021,5545089,2920297
29865,2022-05-22,West Virginia,2756077,1168458,1035452,477485
29866,2022-05-22,Wisconsin,10428350,4194199,3830009,2166302
29867,2022-05-22,Wyoming,750577,336856,295483,128348
29869,2022-05-23,Alabama,6340733,3085081,2515884,904582
29870,2022-05-23,Alaska,1156926,511378,457927,200679
29871,2022-05-23,American Samoa,110550,45367,41775,23228
29872,2022-05-23,Arizona,12305004,5343930,4503350,1912790
29873,2022-05-23,Arkansas,4290090,2020742,1650543,661066
29874,2022-05-23,California,76201518,32577602,28645183,15141055
29875,2022-05-23,Colorado,10868016,4585269,4058323,2124396
29876,2022-05-23,Connecticut,7736307,3424901,2838490,1475789
29877,2022-05-23,Delaware,1844811,813311,677219,312531
29878,2022-05-23,District of Columbia,1603038,718550,551611,224062
29879,2022-05-23,Florida,37981101,17101512,14443583,5874364
29880,2022-05-23,Georgia,15086533,6966570,5837676,2227464
29881,2022-05-23,Guam,355869,154346,139982,62587
29882,2022-05-23,Hawaii,2963012,1241581,1111652,574884
29883,2022-05-23,Idaho,2528760,1105291,991584,425230
29884,2022-05-23,Illinois,22910542,9666844,8736969,4565995
29885,2022-05-23,Indiana,9639271,4149289,3703260,1717679
29886,2022-05-23,Iowa,5182617,2148789,1960729,1045639
29887,2022-05-23,Kansas,4669944,2178312,1799680,775098
29888,2022-05-23,Kentucky,6595128,2964142,2572354,1147228
29889,2022-05-23,Louisiana,6307219,2844135,2494101,993498
29890,2022-05-23,Maine,2905337,1223349,1074853,606277
29891,2022-05-23,Maryland,12262650,5249096,4593430,2356693
29892,2022-05-23,Massachusetts,15097003,6809958,5473913,2827516
29893,2022-05-23,Michigan,16094825,6707622,6028966,3291523
29894,2022-05-23,Minnesota,10513740,4247250,3914160,2271871
29895,2022-05-23,Mississippi,3907247,1779230,1547637,582025
29896,2022-05-23,Missouri,9047190,4074840,3454724,1477910
29897,2022-05-23,Montana,1611220,699647,609099,293129
29898,2022-05-23,Nebraska,3231487,1362202,1232553,625979
29899,2022-05-23,Nevada,4955035,2327690,1881214,733607
29900,2022-05-23,New Hampshire,2595780,1206442,964078,445160
29901,2022-05-23,New Jersey,17460433,8062523,6748954,3238977
29902,2022-05-23,New Mexico,4005095,1849580,1498727,750712
29903,2022-05-23,New York,39721204,17604615,15034405,6900176
29904,2022-05-23,North Carolina,16946503,8893805,6474767,1733581
29905,2022-05-23,North Dakota,1114862,501255,424908,183466
29906,2022-05-23,Northern Mariana Islands,109387,45546,43344,21097
29907,2022-05-23,Ohio,18162806,7457106,6887784,3609544
29908,2022-05-23,Oklahoma,5972208,2823743,2277145,859423
29909,2022-05-23,Oregon,7923063,3296161,2947751,1590339
29910,2022-05-23,Pennsylvania,23335000,10922341,8818756,3789984
29911,2022-05-23,Puerto Rico,7255643,3041035,2660702,1564686
29912,2022-05-23,Rhode Island,2253569,1050957,879672,475152
29913,2022-05-23,South Carolina,7622374,3496944,2949257,1189909
29914,2022-05-23,South Dakota,1436475,681020,547739,230597
29915,2022-05-23,Tennessee,10073141,4259125,3735967,1657230
29916,2022-05-23,Texas,47352893,21345266,17917936,6909337
29917,2022-05-23,Utah,5266196,2318971,2067819,928870
29918,2022-05-23,Vermont,1432323,586030,508582,309608
29919,2022-05-23,Virgin Islands,147321,70183,57080,17962
29920,2022-05-23,Virginia,16727344,7346386,6278457,2991354
29921,2022-05-23,Washington,14688236,6172230,5545174,2920378
29922,2022-05-23,West Virginia,2756168,1168527,1035532,477512
29923,2022-05-23,Wisconsin,10428841,4194411,3830163,2166418
29924,2022-05-23,Wyoming,750608,336887,295493,128353
29926,2022-05-24,Alabama,6343067,3085443,2516275,905083
29927,2022-05-24,Alaska,1158819,511585,458120,201107
29928,2022-05-24,American Samoa,110550,45367,41775,23228
29929,2022-05-24,Arizona,12316473,5344934,4504095,1914473
29930,2022-05-24,Arkansas,4291278,2020952,1650744,661337
29931,2022-05-24,California,76233657,32581315,28647909,15149638
29932,2022-05-24,Colorado,10868219,4585454,4058406,2124424
29933,2022-05-24,Connecticut,7741714,3425708,2839114,1476737
29934,2022-05-24,Delaware,1844853,813337,677233,312544
29935,2022-05-24,District of Columbia,1603038,718628,551664,224095
29936,2022-05-24,Florida,37981102,17101848,14443713,5874409
29937,2022-05-24,Georgia,15086534,6966665,5837726,2227479
29938,2022-05-24,Guam,355869,154346,139983,62587
29939,2022-05-24,Hawaii,2963012,1241612,1111661,574888
29940,2022-05-24,Idaho,2529755,1105395,991692,425437
29941,2022-05-24,Illinois,22925335,9668603,8738078,4569162
29942,2022-05-24,Indiana,9643762,4149748,3703719,1718685
29943,2022-05-24,Iowa,5182617,2148815,1960735,1045642
29944,2022-05-24,Kansas,4669944,2178340,1799685,775102
29945,2022-05-24,Kentucky,6597495,2964403,2572607,1147598
29946,2022-05-24,Louisiana,6309592,2844507,2494312,994043
29947,2022-05-24,Maine,2905620,1223621,1074966,606303
29948,2022-05-24,Maryland,12268860,5249578,4593883,2358113
29949,2022-05-24,Massachusetts,15097302,6810354,5474216,2827589
29950,2022-05-24,Michigan,16094827,6707667,6028993,3291546
29951,2022-05-24,Minnesota,10513742,4247275,3914168,2271878
29952,2022-05-24,Mississippi,3907247,1779258,1547646,582027
29953,2022-05-24,Missouri,9047190,4074894,3454739,1477919
29954,2022-05-24,Montana,1611220,699659,609105,293130
29955,2022-05-24,Nebraska,3231487,1362212,1232559,625982
29956,2022-05-24,Nevada,4957982,2328159,1881551,734181
29957,2022-05-24,New Hampshire,2602577,1207269,964907,446947
29958,2022-05-24,New Jersey,17467189,8063436,6749729,3240695
29959,2022-05-24,New Mexico,4007116,1849932,1498983,751091
29960,2022-05-24,New York,39726987,17605729,15035540,6901624
29961,2022-05-24,North Carolina,16955624,8896419,6477233,1735449
29962,2022-05-24,North Dakota,1114862,501259,424908,183466
29963,2022-05-24,Northern Mariana Islands,109387,45546,43344,21098
29964,2022-05-24,Ohio,18171722,7457712,6888369,3611027
29965,2022-05-24,Oklahoma,5972743,2823989,2277393,859491
29966,2022-05-24,Oregon,7927403,3296506,2948043,1591137
29967,2022-05-24,Pennsylvania,23335607,10922703,8819074,3790037
29968,2022-05-24,Puerto Rico,7255643,3041045,2660706,1564687
29969,2022-05-24,Rhode Island,2255187,1051081,879791,475399
29970,2022-05-24,South Carolina,7622380,3497031,2949301,1189941
29971,2022-05-24,South Dakota,1436571,681057,547773,230624
29972,2022-05-24,Tennessee,10073141,4259171,3735988,1657240
29973,2022-05-24,Texas,47370237,21348283,17920000,6913920
29974,2022-05-24,Utah,5266196,2318991,2067828,928874
29975,2022-05-24,Vermont,1433721,586208,508741,309869
29976,2022-05-24,Virgin Islands,147321,70184,57080,17962
29977,2022-05-24,Virginia,16739009,7347696,6279674,2993648
29978,2022-05-24,Washington,14688236,6172319,5545221,2920393
29979,2022-05-24,West Virginia,2756175,1168549,1035559,477521
29980,2022-05-24,Wisconsin,10428841,4194444,3830176,2166429
29981,2022-05-24,Wyoming,750612,336893,295494,128356
29983,2022-05-25,Alabama,6344526,3085814,2516586,905413
29984,2022-05-25,Alaska,1158836,511626,458133,201111
29985,2022-05-25,American Samoa,110671,45377,41796,23276
29986,2022-05-25,Arizona,12322539,5345919,4504784,1915906
29987,2022-05-25,Arkansas,4291431,2021184,1650765,661355
29988,2022-05-25,California,76271196,32585617,28651118,15160180
29989,2022-05-25,Colorado,10893100,4587237,4060019,2129659
29990,2022-05-25,Connecticut,7744924,3426458,2839608,1477414
29991,2022-05-25,Delaware,1844879,813404,677268,312560
29992,2022-05-25,District of Columbia,1607046,719358,552295,225132
29993,2022-05-25,Florida,38053105,17111596,14451025,5889476
29994,2022-05-25,Georgia,15115407,6970405,5841505,2235528
29995,2022-05-25,Guam,355875,154350,139985,62587
29996,2022-05-25,Hawaii,2968756,1241962,1112014,575929
29997,2022-05-25,Idaho,2530717,1105659,991977,425623
29998,2022-05-25,Illinois,22940589,9671306,8740159,4573228
29999,2022-05-25,Indiana,9646965,4150272,3704091,1719389
30000,2022-05-25,Iowa,5191170,2149751,1961523,1046978
30001,2022-05-25,Kansas,4673250,2178829,1800204,775965
30002,2022-05-25,Kentucky,6599887,2964849,2572884,1148050
30003,2022-05-25,Louisiana,6313277,2844885,2494787,994899
30004,2022-05-25,Maine,2911055,1224116,1075350,607214
30005,2022-05-25,Maryland,12279153,5250903,4594930,2360207
30006,2022-05-25,Massachusetts,15128290,6815011,5477863,2833455
30007,2022-05-25,Michigan,16120324,6709821,6031075,3295817
30008,2022-05-25,Minnesota,10522161,4247907,3914725,2273648
30009,2022-05-25,Mississippi,3911434,1779841,1548181,582941
30010,2022-05-25,Missouri,9061084,4076370,3456416,1480897
30011,2022-05-25,Montana,1611247,699701,609119,293138
30012,2022-05-25,Nebraska,3251251,1363891,1234335,629017
30013,2022-05-25,Nevada,4960541,2328597,1881898,734752
30014,2022-05-25,New Hampshire,2605620,1207809,965272,447789
30015,2022-05-25,New Jersey,17478368,8065334,6751170,3243577
30016,2022-05-25,New Mexico,4008563,1850229,1499158,751381
30017,2022-05-25,New York,39763024,17610792,15040838,6908946
30018,2022-05-25,North Carolina,16966601,8901156,6481140,1736806
30019,2022-05-25,North Dakota,1115577,501425,424997,183596
30020,2022-05-25,Northern Mariana Islands,109547,45564,43363,21161
30021,2022-05-25,Ohio,18179464,7458688,6888964,3612539
30022,2022-05-25,Oklahoma,5978563,2824947,2278188,860687
30023,2022-05-25,Oregon,7930204,3297008,2948261,1591684
30024,2022-05-25,Pennsylvania,23378664,10929356,8825630,3797874
30025,2022-05-25,Puerto Rico,7260556,3041656,2661156,1565634
30026,2022-05-25,Rhode Island,2256207,1051827,880227,475916
30027,2022-05-25,South Carolina,7634362,3498564,2950839,1192464
30028,2022-05-25,South Dakota,1436729,681238,547820,230657
30029,2022-05-25,Tennessee,10088217,4260840,3737542,1660327
30030,2022-05-25,Texas,47395451,21354134,17923689,6920181
30031,2022-05-25,Utah,5266215,2319049,2067841,928879
30032,2022-05-25,Vermont,1434193,586335,508794,309964
30033,2022-05-25,Virgin Islands,147379,70204,57088,17977
30034,2022-05-25,Virginia,16746041,7348707,6280559,2995498
30035,2022-05-25,Washington,14715258,6174752,5547198,2925295
30036,2022-05-25,West Virginia,2759579,1168976,1035889,478153
30037,2022-05-25,Wisconsin,10446243,4195852,3831343,2169258
30038,2022-05-25,Wyoming,751513,337036,295587,128528
30040,2022-05-26,Alabama,6347722,3086347,2517102,906160
30041,2022-05-26,Alaska,1159990,511825,458286,201394
30042,2022-05-26,American Samoa,110671,45377,41796,23276
30043,2022-05-26,Arizona,12329306,5347163,4505716,1917331
30044,2022-05-26,Arkansas,4294419,2021641,1651201,662083
30045,2022-05-26,California,76324049,32590970,28655499,15172533
30046,2022-05-26,Colorado,10899767,4587961,4060688,2131088
30047,2022-05-26,Connecticut,7749069,3426951,2840032,1478213
30048,2022-05-26,Delaware,1849948,813953,677863,313576
30049,2022-05-26,District of Columbia,1609027,719766,552645,225649
30050,2022-05-26,Florida,38073787,17114545,14453666,5894169
30051,2022-05-26,Georgia,15121091,6971179,5842312,2237225
30052,2022-05-26,Guam,355883,154351,139988,62587
30053,2022-05-26,Hawaii,2971234,1242135,1112187,576429
30054,2022-05-26,Idaho,2534026,1106474,992950,426145
30055,2022-05-26,Illinois,22962431,9676127,8743353,4577710
30056,2022-05-26,Indiana,9652495,4150859,3704681,1720623
30057,2022-05-26,Iowa,5194421,2149998,1961806,1047600
30058,2022-05-26,Kansas,4676201,2179207,1800640,776632
30059,2022-05-26,Kentucky,6603684,2965290,2573305,1148878
30060,2022-05-26,Louisiana,6317233,2845301,2495167,995736
30061,2022-05-26,Maine,2913328,1224291,1075536,607634
30062,2022-05-26,Maryland,12292635,5252135,4596116,2362889
30063,2022-05-26,Massachusetts,15138818,6816658,5479042,2835789
30064,2022-05-26,Michigan,16133211,6710933,6032319,3298438
30065,2022-05-26,Minnesota,10532469,4248680,3915464,2275870
30066,2022-05-26,Mississippi,3913482,1780147,1548439,583369
30067,2022-05-26,Missouri,9066358,4077081,3457141,1482134
30068,2022-05-26,Montana,1611297,699730,609135,293170
30069,2022-05-26,Nebraska,3251300,1363928,1234355,629041
30070,2022-05-26,Nevada,4962420,2328889,1882159,735156
30071,2022-05-26,New Hampshire,2606015,1207964,965459,447872
30072,2022-05-26,New Jersey,17494183,8067904,6753241,3248177
30073,2022-05-26,New Mexico,4011352,1850682,1499462,751849
30074,2022-05-26,New York,39782917,17613682,15043934,6913016
30075,2022-05-26,North Carolina,16978708,8904684,6484903,1738630
30076,2022-05-26,North Dakota,1115641,501377,424933,183365
30077,2022-05-26,Northern Mariana Islands,109547,45564,43363,21161
30078,2022-05-26,Ohio,18190891,7459851,6890013,3615491
30079,2022-05-26,Oklahoma,5979438,2825307,2278520,860816
30080,2022-05-26,Oregon,7936102,3297508,2948746,1593024
30081,2022-05-26,Pennsylvania,23395003,10932000,8828408,3801058
30082,2022-05-26,Puerto Rico,7264269,3042026,2661462,1566462
30083,2022-05-26,Rhode Island,2257902,1052156,880526,476329
30084,2022-05-26,South Carolina,7638328,3499318,2951390,1193293
30085,2022-05-26,South Dakota,1438665,681623,548195,231015
30086,2022-05-26,Tennessee,10093753,4261431,3738091,1661429
30087,2022-05-26,Texas,47430857,21361970,17929267,6928369
30088,2022-05-26,Utah,5266288,2319088,2067880,928901
30089,2022-05-26,Vermont,1434564,586381,508819,310043
30090,2022-05-26,Virgin Islands,147421,70218,57094,17987
30091,2022-05-26,Virginia,16755760,7349735,6281654,2997756
30092,2022-05-26,Washington,14725411,6175720,5548127,2927557
30093,2022-05-26,West Virginia,2760899,1169139,1036034,478417
30094,2022-05-26,Wisconsin,10454779,4196571,3832037,2170688
30095,2022-05-26,Wyoming,751868,337081,295647,128617
30097,2022-05-27,Alabama,6351550,3087026,2517736,906948
30098,2022-05-27,Alaska,1161182,512005,458442,201687
30099,2022-05-27,American Samoa,110671,45378,41796,23276
30100,2022-05-27,Arizona,12355928,5353652,4508947,1921796
30101,2022-05-27,Arkansas,4297198,2022062,1651557,662664
30102,2022-05-27,California,76413202,32599967,28662542,15193731
30103,2022-05-27,Colorado,10909579,4588918,4061592,2133271
30104,2022-05-27,Connecticut,7758450,3428599,2841714,1479930
30105,2022-05-27,Delaware,1852061,814247,678121,313989
30106,2022-05-27,District of Columbia,1610503,720196,553013,226108
30107,2022-05-27,Florida,38101805,17118873,14456942,5899995
30108,2022-05-27,Georgia,15130296,6972588,5843680,2239895
30109,2022-05-27,Guam,356132,154392,140022,62651
30110,2022-05-27,Hawaii,2974881,1242422,1112404,577069
30111,2022-05-27,Idaho,2536104,1106768,993164,426558
30112,2022-05-27,Illinois,22998234,9685271,8751145,4584714
30113,2022-05-27,Indiana,9723216,4154417,3716190,1724117
30114,2022-05-27,Iowa,5198496,2150327,1962123,1048291
30115,2022-05-27,Kansas,4679686,2179680,1801255,777338
30116,2022-05-27,Kentucky,6607582,2965814,2573773,1149767
30117,2022-05-27,Louisiana,6321859,2845906,2495725,996784
30118,2022-05-27,Maine,2916843,1224750,1075832,608232
30119,2022-05-27,Maryland,12308354,5253563,4597547,2365907
30120,2022-05-27,Massachusetts,15152555,6818994,5480691,2838595
30121,2022-05-27,Michigan,16146930,6712160,6033637,3301037
30122,2022-05-27,Minnesota,10545141,4249532,3916319,2278071
30123,2022-05-27,Mississippi,3915931,1780605,1548810,583840
30124,2022-05-27,Missouri,9073528,4077898,3458040,1483655
30125,2022-05-27,Montana,1611299,699745,609143,293209
30126,2022-05-27,Nebraska,3251305,1363961,1234372,629069
30127,2022-05-27,Nevada,4965417,2329442,1882609,735777
30128,2022-05-27,New Hampshire,2606421,1208116,965644,447982
30129,2022-05-27,New Jersey,17508820,8070066,6755204,3251752
30130,2022-05-27,New Mexico,4014677,1851268,1499885,752456
30131,2022-05-27,New York,39812488,17618465,15048453,6919017
30132,2022-05-27,North Carolina,16990012,8907995,6487547,1740775
30133,2022-05-27,North Dakota,1116176,501455,425005,183486
30134,2022-05-27,Northern Mariana Islands,109636,45569,43371,21203
30135,2022-05-27,Ohio,18209402,7461238,6891791,3619178
30136,2022-05-27,Oklahoma,5985377,2826252,2279402,862200
30137,2022-05-27,Oregon,7943758,3298227,2949465,1594773
30138,2022-05-27,Pennsylvania,23415953,10935410,8831800,3805033
30139,2022-05-27,Puerto Rico,7268719,3042435,2661836,1567501
30140,2022-05-27,Rhode Island,2259095,1052465,880785,476656
30141,2022-05-27,South Carolina,7644190,3500148,2952221,1194526
30142,2022-05-27,South Dakota,1439796,681873,548387,231263
30143,2022-05-27,Tennessee,10100592,4262240,3738903,1662890
30144,2022-05-27,Texas,47466160,21369296,17935111,6936667
30145,2022-05-27,Utah,5266356,2319134,2067896,928927
30146,2022-05-27,Vermont,1435669,586483,508901,310302
30147,2022-05-27,Virgin Islands,147449,70225,57097,17998
30148,2022-05-27,Virginia,16768003,7351549,6283367,3000243
30149,2022-05-27,Washington,14738135,6176979,5549168,2930176
30150,2022-05-27,West Virginia,2762992,1169444,1036324,478815
30151,2022-05-27,Wisconsin,10466258,4197442,3832897,2172426
30152,2022-05-27,Wyoming,752388,337150,295694,128733
30154,2022-05-28,Alabama,6355750,3087738,2518459,907826
30155,2022-05-28,Alaska,1161268,512041,458455,201696
30156,2022-05-28,American Samoa,110743,45385,41812,23297
30157,2022-05-28,Arizona,12368792,5355713,4510474,1924608
30158,2022-05-28,Arkansas,4297288,2022118,1651589,662691
30159,2022-05-28,California,76483677,32608635,28669393,15210931
30160,2022-05-28,Colorado,10918598,4589811,4062462,2135182
30161,2022-05-28,Connecticut,7765599,3429505,2842453,1481226
30162,2022-05-28,Delaware,1854667,814581,678426,314508
30163,2022-05-28,District of Columbia,1612675,720694,553427,226729
30164,2022-05-28,Florida,38131993,17122977,14461021,5906337
30165,2022-05-28,Georgia,15141974,6974242,5845378,2243260
30166,2022-05-28,Guam,356261,154411,140042,62691
30167,2022-05-28,Hawaii,2976837,1242615,1112529,577496
30168,2022-05-28,Idaho,2538023,1106995,993403,426975
30169,2022-05-28,Illinois,23025883,9689730,8754287,4590257
30170,2022-05-28,Indiana,9730436,4155239,3717067,1725737
30171,2022-05-28,Iowa,5202976,2150693,1962527,1049031
30172,2022-05-28,Kansas,4683570,2180189,1801836,778236
30173,2022-05-28,Kentucky,6612106,2966352,2574250,1150656
30174,2022-05-28,Louisiana,6326867,2846496,2496344,997922
30175,2022-05-28,Maine,2920547,1225044,1076127,608916
30176,2022-05-28,Maryland,12321754,5254896,4598813,2368433
30177,2022-05-28,Massachusetts,15167989,6821684,5482660,2841958
30178,2022-05-28,Michigan,16164196,6713694,6035264,3304364
30179,2022-05-28,Minnesota,10558654,4250377,3917221,2280420
30180,2022-05-28,Mississippi,3916010,1780673,1548858,583877
30181,2022-05-28,Missouri,9081856,4078871,3459181,1485513
30182,2022-05-28,Montana,1615666,700174,609560,293979
30183,2022-05-28,Nebraska,3251362,1364022,1234397,629103
30184,2022-05-28,Nevada,4969158,2330078,1883167,736460
30185,2022-05-28,New Hampshire,2612400,1208870,966359,449355
30186,2022-05-28,New Jersey,17519414,8072137,6756704,3254382
30187,2022-05-28,New Mexico,4019051,1851948,1500445,753248
30188,2022-05-28,New York,39842843,17622550,15052925,6925142
30189,2022-05-28,North Carolina,17002623,8911525,6491185,1743017
30190,2022-05-28,North Dakota,1116775,501581,425099,183607
30191,2022-05-28,Northern Mariana Islands,109656,45571,43372,21212
30192,2022-05-28,Ohio,18222842,7462462,6892995,3621645
30193,2022-05-28,Oklahoma,5986384,2826644,2279765,862348
30194,2022-05-28,Oregon,7951597,3298867,2950125,1596532
30195,2022-05-28,Pennsylvania,23438528,10939422,8835658,3809671
30196,2022-05-28,Puerto Rico,7274755,3043045,2662411,1568817
30197,2022-05-28,Rhode Island,2260943,1052864,881073,477108
30198,2022-05-28,South Carolina,7650656,3501083,2953244,1195837
30199,2022-05-28,South Dakota,1441270,682137,548682,231587
30200,2022-05-28,Tennessee,10108535,4263063,3739876,1664503
30201,2022-05-28,Texas,47495998,21375918,17939556,6943721
30202,2022-05-28,Utah,5266416,2319192,2067922,928947
30203,2022-05-28,Vermont,1437059,586642,509063,310621
30204,2022-05-28,Virgin Islands,147572,70297,57109,18016
30205,2022-05-28,Virginia,16783474,7353121,6285026,3003417
30206,2022-05-28,Washington,14752958,6178611,5550490,2933382
30207,2022-05-28,West Virginia,2765157,1169671,1036547,479239
30208,2022-05-28,Wisconsin,10478662,4198261,3833900,2174394
30209,2022-05-28,Wyoming,752858,337241,295769,128818
30211,2022-05-29,Alabama,6359567,3088354,2519137,908746
30212,2022-05-29,Alaska,1162976,512283,458706,202106
30213,2022-05-29,American Samoa,110809,45393,41823,23327
30214,2022-05-29,Arizona,12378318,5357169,4511615,1926774
30215,2022-05-29,Arkansas,4297330,2022164,1651627,662713
30216,2022-05-29,California,76563213,32616556,28675738,15230949
30217,2022-05-29,Colorado,10918708,4589950,4062539,2135231
30218,2022-05-29,Connecticut,7770859,3430435,2843161,1482132
30219,2022-05-29,Delaware,1854712,814621,678445,314521
30220,2022-05-29,District of Columbia,1614771,721170,553811,227250
30221,2022-05-29,Florida,38132200,17123531,14461322,5906461
30222,2022-05-29,Georgia,15142033,6974444,5845500,2243318
30223,2022-05-29,Guam,356907,154452,140089,62862
30224,2022-05-29,Hawaii,2980019,1242959,1112791,578110
30225,2022-05-29,Idaho,2539705,1107205,993615,427348
30226,2022-05-29,Illinois,23049335,9694163,8757712,4595035
30227,2022-05-29,Indiana,9737120,4156068,3717744,1727228
30228,2022-05-29,Iowa,5207088,2151019,1962861,1049734
30229,2022-05-29,Kansas,4686891,2180640,1802347,779108
30230,2022-05-29,Kentucky,6617115,2966946,2574900,1151620
30231,2022-05-29,Louisiana,6330884,2847065,2496749,998790
30232,2022-05-29,Maine,2924385,1225653,1076476,609544
30233,2022-05-29,Maryland,12334184,5256146,4599937,2371069
30234,2022-05-29,Massachusetts,15180617,6823938,5484166,2844812
30235,2022-05-29,Michigan,16175997,6714767,6036415,3306776
30236,2022-05-29,Minnesota,10569656,4251124,3918009,2282454
30237,2022-05-29,Mississippi,3920636,1781368,1549523,584888
30238,2022-05-29,Missouri,9088753,4079691,3460094,1487028
30239,2022-05-29,Montana,1615825,700245,609622,294017
30240,2022-05-29,Nebraska,3251393,1364065,1234428,629117
30241,2022-05-29,Nevada,4972136,2330588,1883589,737042
30242,2022-05-29,New Hampshire,2612740,1209045,966521,449433
30243,2022-05-29,New Jersey,17531063,8073873,6758209,3257552
30244,2022-05-29,New Mexico,4022909,1852722,1501057,753901
30245,2022-05-29,New York,39868327,17626356,15056941,6930633
30246,2022-05-29,North Carolina,17015647,8915077,6494500,1745630
30247,2022-05-29,North Dakota,1117579,501696,425195,183781
30248,2022-05-29,Northern Mariana Islands,109656,45571,43372,21212
30249,2022-05-29,Ohio,18237041,7463594,6894156,3624259
30250,2022-05-29,Oklahoma,5992660,2827643,2280784,863723
30251,2022-05-29,Oregon,7958953,3299492,2950710,1598254
30252,2022-05-29,Pennsylvania,23441507,10940445,8836592,3810263
30253,2022-05-29,Puerto Rico,7278853,3043427,2662757,1569768
30254,2022-05-29,Rhode Island,2262781,1053100,881289,477449
30255,2022-05-29,South Carolina,7655463,3501855,2953973,1196846
30256,2022-05-29,South Dakota,1443415,682500,549124,232037
30257,2022-05-29,Tennessee,10115265,4263820,3740582,1665824
30258,2022-05-29,Texas,47527298,21382598,17944111,6951695
30259,2022-05-29,Utah,5272437,2319911,2068454,930130
30260,2022-05-29,Vermont,1438984,586765,509205,311020
30261,2022-05-29,Virgin Islands,147623,70304,57121,18026
30262,2022-05-29,Virginia,16796545,7354912,6286568,3006373
30263,2022-05-29,Washington,14765438,6179748,5551523,2936318
30264,2022-05-29,West Virginia,2767140,1169892,1036767,479628
30265,2022-05-29,Wisconsin,10488469,4199037,3834730,2176033
30266,2022-05-29,Wyoming,752915,337265,295793,128838
30268,2022-05-30,Alabama,6361923,3088811,2519530,909233
30269,2022-05-30,Alaska,1163029,512307,458719,202108
30270,2022-05-30,American Samoa,110809,45393,41823,23327
30271,2022-05-30,Arizona,12387880,5358601,4512867,1929035
30272,2022-05-30,Arkansas,4297392,2022204,1651642,662728
30273,2022-05-30,California,76644958,32624253,28682310,15253606
30274,2022-05-30,Colorado,10918819,4590062,4062583,2135268
30275,2022-05-30,Connecticut,7775887,3431214,2843757,1483008
30276,2022-05-30,Delaware,1854729,814635,678457,314530
30277,2022-05-30,District of Columbia,1614827,721274,553880,227301
30278,2022-05-30,Florida,38132346,17123935,14461478,5906518
30279,2022-05-30,Georgia,15142067,6974579,5845568,2243335
30280,2022-05-30,Guam,356922,154462,140095,62862
30281,2022-05-30,Hawaii,2980038,1243012,1112809,578121
30282,2022-05-30,Idaho,2541127,1107373,993773,427663
30283,2022-05-30,Illinois,23049837,9694464,8757942,4595100
